AP (GPTCache),AP (SBERT-Threshold),Accuracy (GPTCache),Accuracy (SBERT-Threshold),Avg. Time (GPTCache),Avg. Time (SBERT-Threshold),F1 (GPTCache),F1 (SBERT-Threshold),Hit Rate (GPTCache),Hit Rate (SBERT-Threshold),Miss Rate (GPTCache),Miss Rate (SBERT-Threshold),Precision (GPTCache),Precision (SBERT-Threshold),Recall (GPTCache),Recall (SBERT-Threshold),Threshold (GPTCache),Threshold (SBERT-Threshold),batch_size,client_epochs,clients_per_round,device,dname,key,num_clients,num_rounds,tname,AP (All Rounds),F1 (All Rounds),F1 (Final Round),F1 (Stored Best F1),Precision (All Rounds),loss_type,Sampling
0.8158325502585897,0.8286721928099305,0.7887168141592921,0.7887168141592921,0.00023804217313243224,0.00024035056080438396,0.8143828960155491,0.8185445563366901,0.6933628318584071,0.6849557522123894,0.3066371681415929,0.31504424778761064,0.7261698440207972,0.7172827172827173,0.9269911504424779,0.9530973451327434,0.7,0.7005233764648438,512,4,4,cuda,dgptcache,tname-paraphrase-MiniLM-L3-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-512-device-cuda-client_epochs-4-num_rounds-50-,20,50,paraphrase-MiniLM-L3-v2,[],"[0.8061538461538462, 0.8065447545717036, 0.8076849183477425, 0.8078401229823213, 0.8080030781069643, 0.8090062111801242, 0.8089320388349515, 0.8092283830942225, 0.8096161302830556, 0.8102345415778252, 0.8104651162790697, 0.8105385509492445, 0.810611928737413, 0.8106852497096398, 0.8109259976753197, 0.8110403397027602, 0.8115830115830116, 0.8117397180922958, 0.8117397180922958, 0.8118964851293935, 0.8120416827479737, 0.8120416827479737, 0.8123552123552125, 0.8121984172939586, 0.8125844431576916, 0.8113207547169811, 0.8115495668912416, 0.8112372522609198, 0.8123314065510596, 0.8125602003467539, 0.8127889060092451, 0.8125602003467539, 0.8124759337697344, 0.8124759337697344, 0.8111702127659575, 0.8123076923076923, 0.8115611332953031, 0.811489442647898, 0.8120792460088478, 0.8123076923076923, 0.8126923076923077, 0.8123452086111641, 0.8126548503906994, 0.8121904761904762, 0.8129205921938089, 0.8127383676582761, 0.8125119206561129, 0.8122853872567721, 0.8125954198473283, 0.812905689194349, 0.8130609127362994]",0.8130609127362994,-1.0,"[0.7129251700680272, 0.7137989778534923, 0.7137521222410866, 0.7139945652173914, 0.7147719537100068, 0.7206085753803596, 0.7207612456747405, 0.720151828847481, 0.7204968944099379, 0.7209382545705416, 0.7210344827586207, 0.7208821502412129, 0.7207300275482094, 0.7205781142463867, 0.7212267401791868, 0.719274221157138, 0.7198630136986301, 0.7201096265844468, 0.7201096265844468, 0.7203564084989719, 0.7200547570157426, 0.7200547570157426, 0.7205479452054795, 0.7203012666894899, 0.7206436152002739, 0.71813224267212, 0.7182282793867121, 0.7177391896493021, 0.7194539249146757, 0.7195496417604913, 0.7196452933151433, 0.7195496417604913, 0.7191547375596455, 0.7191547375596455, 0.7107190412782957, 0.7183673469387755, 0.7115705235078359, 0.7117117117117117, 0.7182715209254849, 0.7183673469387755, 0.7187074829931973, 0.7132820341251255, 0.713759625041848, 0.7130434782608696, 0.7188031281876912, 0.714142091152815, 0.7140462621521958, 0.7139503688799463, 0.7144295302013423, 0.7149093351242445, 0.7151494793416191]",,"[0 1]:[2260 2260], Total:4520"
0.8158325502585897,0.8406056073930023,0.7887168141592921,0.8092920353982301,0.00023721651693360996,0.0002375072082587048,0.8143828960155491,0.8278753993610223,0.6933628318584071,0.6765486725663716,0.3066371681415929,0.3234513274336283,0.7261698440207972,0.7543668122270742,0.9269911504424779,0.9172566371681415,0.7,0.7448190450668335,512,6,4,cuda,dgptcache,tname-paraphrase-MiniLM-L3-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-512-device-cuda-client_epochs-6-num_rounds-50-,20,50,paraphrase-MiniLM-L3-v2,[],"[0.8053062817011314, 0.8062378167641325, 0.8067717454757735, 0.8076323987538941, 0.8083203732503887, 0.808634772462077, 0.8083623693379791, 0.8092283830942225, 0.8097636574970941, 0.8099301784328938, 0.8096254608965651, 0.8091455144351869, 0.809219446058493, 0.8097636574970941, 0.8090149601709734, 0.8088664203772117, 0.8091632692681032, 0.8064516129032258, 0.8062930186823992, 0.8065277231616201, 0.8071554943974838, 0.8079184633477068, 0.807533843437316, 0.8073070123747791, 0.8076168040832351, 0.8081600627697135, 0.8085439937291788, 0.8082572449384676, 0.8087388282025819, 0.8096461751334256, 0.8098062475286674, 0.8099044648079549, 0.8099700897308076, 0.8104444887382898, 0.810237952409518, 0.810637872425515, 0.8126858275520317, 0.8118621220874254, 0.8123561013046814, 0.8126202385532898, 0.8127520645285192, 0.8133768979434941, 0.8128957973517559, 0.8142011834319526, 0.8143618070625369, 0.8149901380670612, 0.8145454545454545, 0.8140472078295913, 0.8166600239139099, 0.8165374677002585, 0.8171701112877583]",0.8171701112877583,-1.0,"[0.7201674808094906, 0.7205574912891987, 0.7200416811392845, 0.7211404728789986, 0.720873786407767, 0.7213740458015268, 0.7185134205092911, 0.720151828847481, 0.7201929703652653, 0.7209944751381215, 0.7210508123055651, 0.7197518097207859, 0.719600413365484, 0.7201929703652653, 0.7211638378940076, 0.7214706902532084, 0.7208578346592874, 0.7259206798866855, 0.7256637168141593, 0.7257607926397736, 0.7262115316590024, 0.7251935256861365, 0.7254141698977793, 0.7258919109855175, 0.7258292166549047, 0.7258632840028189, 0.7256419275413296, 0.7329013678905687, 0.7336936936936936, 0.7316898892461593, 0.731951393852752, 0.7239456256535378, 0.7372050816696915, 0.7373957199854915, 0.739146296971908, 0.7395111273257935, 0.7360861759425493, 0.7187180361404705, 0.717140921409214, 0.718856364874064, 0.7180183237190363, 0.7189942235813795, 0.7177228058285327, 0.7345195729537367, 0.7347810608757565, 0.7352313167259786, 0.7177065767284991, 0.7187394103693663, 0.742929659173314, 0.741248646697943, 0.7417027417027418]",,"[0 1]:[2260 2260], Total:4520"
0.8158325502585897,0.8513770385582835,0.7887168141592921,0.8179203539823009,0.0002376803254659197,0.0002391990834632806,0.8143828960155491,0.8345063342047054,0.6933628318584071,0.6632743362831859,0.3066371681415929,0.33672566371681417,0.7261698440207972,0.7648359749354957,0.9269911504424779,0.918141592920354,0.7,0.7487746477127075,512,8,4,cuda,dgptcache,tname-paraphrase-MiniLM-L3-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-512-device-cuda-client_epochs-8-num_rounds-50-,20,50,paraphrase-MiniLM-L3-v2,[],"[0.8073746879201075, 0.8073989321128909, 0.8070776255707763, 0.810738255033557, 0.813102119460501, 0.8103250478011471, 0.8126323897554402, 0.8133179368745188, 0.8115173328281872, 0.8126659082290482, 0.8131284386264466, 0.8135914958238419, 0.8141122913505312, 0.8137774413323241, 0.8141425600302514, 0.8158393330807123, 0.8152769899792021, 0.8160181337363052, 0.817302219692658, 0.816922785050275, 0.8168054504163512, 0.8181645449363482, 0.8189066059225512, 0.8192176224838585, 0.8203273696231442, 0.8208246247387421, 0.8205128205128206, 0.821048632218845, 0.8218445675004773, 0.8220015278838808, 0.8232139436889485, 0.8255722178374111, 0.8226299694189603, 0.8240705251054045, 0.8236645605973578, 0.8238679969301611, 0.8228090317642556, 0.8276403612092659, 0.8240260986374975, 0.8239585333077367, 0.8258766626360338, 0.8259468170829976, 0.8278212066546403, 0.8269617706237424, 0.8289262820512822, 0.8280024140012069, 0.8287492471391287, 0.8285024154589371, 0.8305727399720615, 0.830309072781655, 0.8305727399720615]",0.8305727399720615,-1.0,"[0.7132677298948082, 0.7094504021447721, 0.7079439252336449, 0.7153976311336717, 0.7201365187713311, 0.7134680134680135, 0.719399931810433, 0.7196866485013624, 0.7095064590924147, 0.7110152621101526, 0.7117236798405845, 0.7124335106382979, 0.7124833997343958, 0.7109788359788359, 0.7107956421261142, 0.7133863485752153, 0.7117860680092439, 0.7119314436387607, 0.7153769511790103, 0.7150448356027898, 0.7136243386243386, 0.716949716949717, 0.7170877659574468, 0.717564870259481, 0.7197728790915163, 0.7192807192807192, 0.718801996672213, 0.7193741677762983, 0.722875377897212, 0.7231182795698925, 0.7257683215130024, 0.7450142450142451, 0.7240915208613729, 0.7268424611223799, 0.7259534255821802, 0.7273035230352304, 0.724881995954147, 0.7438249823570925, 0.727549983056591, 0.7277043065445914, 0.7583271650629163, 0.7581360946745562, 0.7566874312935141, 0.7583025830258303, 0.7573206442166911, 0.7591294725193656, 0.7585446527012127, 0.759970457902511, 0.7564521992002908, 0.7557168784029038, 0.7564521992002908]",,"[0 1]:[2260 2260], Total:4520"
0.8490222817399493,0.898373787757986,0.8103982300884955,0.8469026548672567,0.0005192423288801076,0.0004955370869256754,0.8325190541332812,0.8541930046354824,0.7101769911504425,0.6632743362831859,0.28982300884955753,0.33672566371681417,0.7455372768638432,0.8153660498793243,0.9424778761061947,0.8969026548672566,0.7,0.712583065032959,256,4,4,cuda,dgptcache,tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-4-num_rounds-50-,20,50,paraphrase-albert-small-v2,[],"[0.8297417977091827, 0.8308823529411764, 0.835738288199249, 0.8365365563701208, 0.8375322356675263, 0.8373196283850564, 0.8433059835901542, 0.841668313896027, 0.8438551355630318, 0.8456961523205078, 0.8476476476476477, 0.8474915050969418, 0.8493647912885663, 0.851201292146174, 0.8505516549648946, 0.8517618469015795, 0.8530364372469635, 0.8536140919214417, 0.854586129753915, 0.8533333333333334, 0.8557968045882836, 0.8570843570843572, 0.8573185731857319, 0.8561560341324663, 0.8566781866232974, 0.8571428571428572, 0.8575498575498575, 0.8565640194489463, 0.8559903186768859, 0.8569694517499494, 0.860285132382892, 0.860635696821516, 0.860285132382892, 0.8592351505288853, 0.8617021276595745, 0.859824525607019, 0.8607802874743328, 0.8612538540596094, 0.8614941345955959, 0.8614941345955959, 0.8612084965972365, 0.8615511211684838, 0.861247947454844, 0.8616016427104723, 0.861639076231351, 0.8616584564860426, 0.8623778501628664, 0.8617886178861789, 0.8622950819672132, 0.8626486264862648, 0.8626486264862648]",0.8626486264862648,-1.0,"[0.7391905914908337, 0.7383081155433288, 0.7552697391925688, 0.7574452816648726, 0.7590794678173319, 0.7566988210075026, 0.7698209718670077, 0.7606287959985709, 0.7633369137128536, 0.7663551401869159, 0.7740402193784278, 0.7728764126868393, 0.7802889959244165, 0.7827701448199035, 0.7779816513761468, 0.7852875280059746, 0.7861940298507463, 0.7868607689436357, 0.7907414377117049, 0.7851301115241636, 0.7967200610221206, 0.7976371951219512, 0.7987012987012987, 0.7915101427498121, 0.7924031590823618, 0.7935192162773173, 0.793896006028636, 0.7899850523168909, 0.7865085248332098, 0.7894148341408871, 0.7969811320754717, 0.797583081570997, 0.7969811320754717, 0.7951807228915663, 0.8013698630136986, 0.7978038621734191, 0.8030651340996169, 0.8042226487523992, 0.8053097345132744, 0.8053097345132744, 0.8064889918887601, 0.8050749711649365, 0.8032159264931087, 0.803831417624521, 0.8006076718571972, 0.8035987748851455, 0.7986425339366516, 0.7969924812030075, 0.8030534351145038, 0.8036669213139801, 0.8036669213139801]",,"[0 1]:[2260 2260], Total:4520"
0.8490222817399493,0.9073800449825227,0.8103982300884955,0.8517699115044248,0.0005000781168979881,0.0004960166669524877,0.8325190541332812,0.8597739640016743,0.7101769911504425,0.6438053097345132,0.28982300884955753,0.3561946902654867,0.7455372768638432,0.8157267672756155,0.9424778761061947,0.9088495575221239,0.7,0.6911031603813171,256,6,4,cuda,dgptcache,tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-50-,20,50,paraphrase-albert-small-v2,[],"[0.8239760239760239, 0.8293549023476031, 0.8330333933213357, 0.8389932081502196, 0.84071328391104, 0.844950213371266, 0.8442292171105731, 0.8463873709775349, 0.8476633623305685, 0.8482632541133456, 0.8486352357320098, 0.8511426806670784, 0.8513095483604868, 0.8520325203252033, 0.8514331853048042, 0.8533712428919579, 0.8534746280823314, 0.8534307754770605, 0.8522750050110243, 0.8500797448165869, 0.8541498791297342, 0.8546077838273847, 0.8553535353535353, 0.8542673107890498, 0.8541842772612004, 0.8550080775444264, 0.8551807715613008, 0.8575487012987013, 0.8561816652649284, 0.8570271364925071, 0.8574903709710116, 0.8583586626139816, 0.8580121703853956, 0.8569630872483222, 0.8576221430069196, 0.8590576766856214, 0.8578926120306822, 0.8583438419503994, 0.8585753081261751, 0.858169520186007, 0.859903381642512, 0.8593521421107627, 0.8598326359832636, 0.8606213266162889, 0.8602647615045178, 0.8603328417948178, 0.8586979275696044, 0.8606798153587915, 0.8596012591815321, 0.8597816960537363, 0.8600125549278091]",0.8600125549278091,-1.0,"[0.751183970856102, 0.7483090067639729, 0.7599416271433783, 0.764748725418791, 0.7682167704137679, 0.7812852311161218, 0.7759643916913946, 0.7799328608728087, 0.7808423406634365, 0.7840781073976718, 0.796583850931677, 0.7959183673469388, 0.7972190034762456, 0.7879699248120301, 0.7828507795100222, 0.7886636636636637, 0.7910842463165848, 0.7884471117779445, 0.7790399413704654, 0.7735849056603774, 0.7840236686390533, 0.7851055946646907, 0.7869888475836431, 0.7836041358936484, 0.8175566343042071, 0.7864041604754829, 0.7866963953920476, 0.7919790104947526, 0.8157051282051282, 0.7901418969380134, 0.7912457912457912, 0.7917757009345794, 0.7921348314606742, 0.8145933014354066, 0.8150657632522917, 0.793918918918919, 0.7887899034892354, 0.8174539631705364, 0.8132172536604669, 0.8215297450424929, 0.8184726109556177, 0.8142574257425742, 0.8154761904761905, 0.8186900958466453, 0.8191276510604242, 0.8210695617209489, 0.8148589590782678, 0.8184357541899442, 0.817564870259481, 0.8178913738019169, 0.8157999206034141]",,"[0 1]:[2260 2260], Total:4520"
0.8490222817399493,0.9118096076055286,0.8103982300884955,0.8537610619469026,0.0005015913364106575,0.0004955136670475513,0.8325190541332812,0.8626636193642219,0.7101769911504425,0.6274336283185841,0.28982300884955753,0.37256637168141593,0.7455372768638432,0.8131609870740305,0.9424778761061947,0.9185840707964602,0.7,0.6836713552474976,256,8,4,cuda,dgptcache,tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-8-num_rounds-50-,20,50,paraphrase-albert-small-v2,[],"[0.8228752978554408, 0.8331029034169465, 0.8407151564404713, 0.8471350475804819, 0.8504711183941007, 0.8516687268232386, 0.8544929925803793, 0.8555031768805084, 0.8563288563288562, 0.8562144597887896, 0.8562728380024361, 0.8568515497553018, 0.8562577447335811, 0.8565139083450068, 0.8581877285656238, 0.8587825374052062, 0.8595448021324585, 0.8600040874718986, 0.8570284341209452, 0.8601583113456464, 0.8612693246541904, 0.8614384396586754, 0.8632565722437334, 0.8623440376355083, 0.8620199146514935, 0.8600907965332232, 0.8605449041372352, 0.8608361947081397, 0.8629082587892658, 0.862370400487904, 0.8630637952052012, 0.8638262322472849, 0.8619638137832893, 0.8639598158225199, 0.8628408628408629, 0.8644947084457357, 0.862370400487904, 0.8644103426529325, 0.8650114750678072, 0.8639427127211456, 0.8653886665262271, 0.8637385086823288, 0.8597904915390814, 0.8646379853095488, 0.8642739273927392, 0.8652925255048929, 0.8644032493230577, 0.8666107382550335, 0.8655165246310538, 0.8664001683147486, 0.8664426711465771]",0.8664426711465771,-1.0,"[0.7463976945244957, 0.7524081341419907, 0.7772351615326822, 0.7808883911907428, 0.7917620137299771, 0.7968388589051658, 0.7997685185185185, 0.796869033982436, 0.7927656367746797, 0.7912912912912913, 0.791072768192048, 0.7946293494704992, 0.80286599535244, 0.7818779685787358, 0.7933884297520661, 0.7999236349751814, 0.8009170806266718, 0.7990884922142043, 0.7827359180687637, 0.7945256842894638, 0.7970632530120482, 0.7963936889556724, 0.8001511144692104, 0.801825789273488, 0.7970687711386697, 0.805877803557618, 0.7910946196660482, 0.791898922333705, 0.8142913231252454, 0.7976682963520121, 0.7978963185574756, 0.8180379746835443, 0.7972922151184656, 0.8196981731532963, 0.79879427279578, 0.8139898397811646, 0.7976682963520121, 0.8233880656788146, 0.8183971575207264, 0.8243569131832797, 0.8258946521913952, 0.8022770398481973, 0.7892011834319527, 0.8223552894211577, 0.8095054095826894, 0.8171451042076288, 0.816607634789453, 0.8237639553429027, 0.8161505292042336, 0.8259125551544324, 0.8245403677058354]",,"[0 1]:[2260 2260], Total:4520"
0.8701585839525787,0.9277457856320617,0.8117256637168142,0.8758849557522124,0.0007434817014542301,0.0007567079721298893,0.8354283504157803,0.8798972382787411,0.6836283185840708,0.6371681415929203,0.3163716814159292,0.36283185840707965,0.7420130539333563,0.8523434259643301,0.9557522123893806,0.9092920353982301,0.7,0.7682462930679321,128,4,4,cuda,dgptcache,tname-all-mpnet-base-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-4-num_rounds-50-,20,50,all-mpnet-base-v2,[],"[0.8331664330062087, 0.8403157255616273, 0.8438767234387672, 0.8466208012950223, 0.8502122498483929, 0.8528286692168311, 0.8547317661241712, 0.859117706850986, 0.8581907090464548, 0.8604554865424431, 0.8613984278030618, 0.8637489677952106, 0.8648760330578512, 0.8646973765750878, 0.863516528087609, 0.8655137334689725, 0.8649087221095335, 0.8657991053273687, 0.8666802361082842, 0.8670331907961719, 0.8716861081654296, 0.8718603661132397, 0.86749948801966, 0.8679631525076765, 0.8726495726495727, 0.8722994652406417, 0.873076923076923, 0.87137642258965, 0.8726100966702471, 0.8727429062768701, 0.8737618545837723, 0.8733164983164984, 0.8739991571849978, 0.8738150410785759, 0.8749735561667019, 0.8741022391212505, 0.8751320515529262, 0.8748419721871049, 0.8743951188722912, 0.8736356003358522, 0.8749736453721274, 0.8743169398907105, 0.8765615075164092, 0.8771780705482363, 0.8762513312034079, 0.8770439583775749, 0.8778529163144548, 0.8780694326841659, 0.8775597269624574, 0.877297990594271, 0.8774331550802139]",0.8774331550802139,-1.0,"[0.761068422978412, 0.7743379336068631, 0.7788173652694611, 0.7800149142431022, 0.7826572385560104, 0.782415958625785, 0.7828487302171513, 0.7946596464836405, 0.7953172205438066, 0.8085603112840467, 0.8088578088578089, 0.8095975232198143, 0.8112403100775194, 0.8109259976753197, 0.7970797454137027, 0.8011299435028248, 0.798501872659176, 0.8009781790820165, 0.8024877497173012, 0.8030931723877782, 0.8370672097759674, 0.8400328137817884, 0.8074723598932521, 0.8076190476190476, 0.843801652892562, 0.8443064182194617, 0.8442148760330579, 0.8464747601168127, 0.8480167014613779, 0.8486622073578596, 0.83420523138833, 0.8326645264847512, 0.834271922767498, 0.8339364696421391, 0.838265099310904, 0.8362974939369442, 0.8374443995147594, 0.835076427996782, 0.833533894905736, 0.8310702875399361, 0.8356826419653645, 0.8326661329063251, 0.8404384896467723, 0.8438266557645135, 0.8447638603696098, 0.8432013066557779, 0.8402103559870551, 0.8417207792207793, 0.8471993410214168, 0.8486352357320099, 0.8492753623188406]",,"[0 1]:[2260 2260], Total:4520"
0.8701585839525787,0.9343075754094032,0.8117256637168142,0.8747787610619469,0.0007468791134589541,0.0007583153458823145,0.8354283504157803,0.8824750830564783,0.6836283185840708,0.6247787610619469,0.3163716814159292,0.3752212389380531,0.7420130539333563,0.831377151799687,0.9557522123893806,0.9402654867256637,0.7,0.7461466789245605,128,6,4,cuda,dgptcache,tname-all-mpnet-base-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-,20,50,all-mpnet-base-v2,[],"[0.8338582677165355, 0.8426580488790143, 0.8511070485476335, 0.8539511791477038, 0.8567281774828944, 0.8600993377483444, 0.8652511229073091, 0.8635799917321207, 0.8640634788055962, 0.8641661368934096, 0.8634623564440663, 0.8673684210526316, 0.8694187026116261, 0.8694918827746152, 0.8705035971223021, 0.8711993243243242, 0.8737864077669902, 0.8747899159663866, 0.8751307257895838, 0.8754732856541859, 0.8762668918918919, 0.8675859050120376, 0.8679903993017675, 0.8711149750054336, 0.8780384696681464, 0.8787814681616246, 0.8784297171802448, 0.8786397449521784, 0.879273955255382, 0.8790835808230801, 0.8724423160644319, 0.8782051282051283, 0.8781009409751925, 0.8786449399656946, 0.8778183379858278, 0.8772307030746076, 0.878206510023712, 0.8779019776440242, 0.8776298840704165, 0.8791397849462366, 0.8784886217260628, 0.8782702702702703, 0.8815899581589959, 0.8803909071595496, 0.8802216538789429, 0.8801687763713081, 0.8799660080730827, 0.8802039082412914, 0.8772845953002611, 0.8778359511343805, 0.8836432003342386]",0.8836432003342386,-1.0,"[0.7510638297872341, 0.7751765143069491, 0.7867067217423958, 0.8018648018648019, 0.8060866172454155, 0.8079315707620529, 0.8032600454890069, 0.8103180760279286, 0.8181099248714907, 0.8291988613257422, 0.8312858312858313, 0.8273092369477911, 0.8295819935691319, 0.8304470398711237, 0.8341443633414436, 0.8331987075928917, 0.8353510895883777, 0.8328, 0.8298294327647758, 0.8344025661587811, 0.8380452342487884, 0.8583802511909918, 0.8562204046491606, 0.8560444254592054, 0.8405503844597328, 0.8419132549655451, 0.8397901533494754, 0.845398773006135, 0.8405972558514931, 0.8443357783211084, 0.8586118251928021, 0.8491735537190083, 0.8497516556291391, 0.8523294509151415, 0.85273258239466, 0.8531994981179423, 0.8562421185372006, 0.8536789297658863, 0.8523769808173478, 0.8552301255230126, 0.8532110091743119, 0.8587737843551797, 0.8361111111111111, 0.846751123825092, 0.8490953947368421, 0.8411290322580646, 0.8463424601552922, 0.8464052287581699, 0.863013698630137, 0.8657487091222031, 0.8369608231104076]",,"[0 1]:[2260 2260], Total:4520"
0.8701585839525787,0.9378729930750846,0.8117256637168142,0.8849557522123894,0.000744851131354813,0.0007620976561993624,0.8354283504157803,0.8884598884598885,0.6836283185840708,0.6269911504424779,0.3163716814159292,0.3730088495575221,0.7420130539333563,0.8621981681931724,0.9557522123893806,0.9163716814159292,0.7,0.8028336763381958,128,8,4,cuda,dgptcache,tname-all-mpnet-base-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-8-num_rounds-50-,20,50,all-mpnet-base-v2,[],"[0.8390532544378699, 0.8540606554040302, 0.8619556285949055, 0.865265760197775, 0.8672975814931649, 0.8695286195286196, 0.873107272339518, 0.873762876186629, 0.8758389261744965, 0.879831045406547, 0.8795767195767196, 0.8792188495011675, 0.8802712439076075, 0.8808664259927799, 0.8818162529174624, 0.8824496506370736, 0.8837013669821241, 0.8815761894780969, 0.8809766022380467, 0.8829308227589029, 0.8815415821501014, 0.8825214899713466, 0.8864998966301426, 0.8841889117043121, 0.8820429671665991, 0.8833026772940936, 0.887123745819398, 0.8866321243523317, 0.8862745098039215, 0.884930384930385, 0.8864709505235064, 0.886945658963148, 0.8867610324729391, 0.886942010846892, 0.8874422511549769, 0.8889355448246903, 0.8883291351805205, 0.8892631578947369, 0.8896827064509351, 0.8896478121664887, 0.8872528397139251, 0.8886075949367089, 0.8887945670628182, 0.8893554482469033, 0.8889832307365739, 0.887759423972893, 0.8884120171673819, 0.8897787144362486, 0.8895925691365845, 0.888421052631579, 0.8905047048759623]",0.8905047048759623,-1.0,"[0.7569395017793594, 0.7908028646814926, 0.8044478527607362, 0.8095605242868157, 0.8264529058116232, 0.8290529695024077, 0.8427336352408399, 0.8037904124860646, 0.8325358851674641, 0.8416161616161616, 0.8430020283975659, 0.8449612403100775, 0.8446522976819846, 0.8468762760310331, 0.8471259682022014, 0.8238679969301612, 0.8420841683366733, 0.8375149342891278, 0.815442561205273, 0.8214013709063214, 0.8138576779026218, 0.821020563594821, 0.8319751649204501, 0.824904214559387, 0.8137621540762902, 0.8207368021268515, 0.840729001584786, 0.8339181286549707, 0.8305609284332689, 0.8235518292682927, 0.8268862504787438, 0.8375933936295714, 0.8372641509433962, 0.8389897395422258, 0.8445243804956035, 0.8457850579304834, 0.8450479233226837, 0.8481927710843373, 0.8471388555422169, 0.859381443298969, 0.8456295108259824, 0.8491935483870968, 0.8539967373572593, 0.8461845785057931, 0.8543451652386781, 0.851340373679935, 0.8625, 0.849496981891348, 0.8506257569640694, 0.8473895582329317, 0.8617549668874173]",,"[0 1]:[2260 2260], Total:4520"
0.8438755231273251,0.8521330186806467,0.7858407079646018,0.8024336283185841,0.00028079421119352356,0.00027702155366408085,0.8142034548944337,0.8243854473942971,0.6792035398230089,0.6876106194690266,0.32079646017699115,0.3123893805309734,0.7189830508474576,0.7419469026548673,0.9384955752212389,0.9274336283185841,0.7,0.720147967338562,256,6,4,cuda,dgptcache,Jan11-tname-all-MiniLM-L6-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-2-,20,2,all-MiniLM-L6-v2,[],"[0.7841966637401229, 0.8151227236737926, 0.8111178738080747]",0.8111178738080747,-1.0,"[0.6500727802037846, 0.7374641833810889, 0.7489696515548895]",,"[0 1]:[2260 2260], Total:4520"
0.8438755231273251,0.855545464878813,0.7858407079646018,0.8033185840707965,0.00027782289327773373,0.0002963148387132493,0.8142034548944337,0.8257204469711822,0.6792035398230089,0.684070796460177,0.32079646017699115,0.315929203539823,0.7189830508474576,0.7412882787750792,0.9384955752212389,0.9318584070796461,0.7,0.7163118124008179,256,6,4,cuda,dgptcache,Jan11-tname-all-MiniLM-L6-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-3-,20,3,all-MiniLM-L6-v2,[],[0.8070880526123492],0.8070880526123492,-1.0,[0.6873055382700685],,"[0 1]:[2260 2260], Total:4520"
0.8438755231273251,0.9001425166309033,0.7858407079646018,0.8473451327433629,0.0002783432471013702,0.00027510022695085646,0.8142034548944337,0.854614412136536,0.6792035398230089,0.6420353982300885,0.32079646017699115,0.3579646017699115,0.7189830508474576,0.8157683024939663,0.9384955752212389,0.8973451327433628,0.7,0.7649592161178589,256,6,4,cuda,dgptcache,Jan11-tname-all-MiniLM-L6-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-50-,20,50,all-MiniLM-L6-v2,[],[0.8504534908247205],0.8504534908247205,-1.0,[0.8125755743651754],,"[0 1]:[2260 2260], Total:4520"
0.8158325502585897,0.8406082227680429,0.7887168141592921,0.809070796460177,0.00023683251532833133,0.0002386721889529608,0.8143828960155491,0.828053397091054,0.6933628318584071,0.6752212389380531,0.3066371681415929,0.3247787610619469,0.7261698440207972,0.7531714389271476,0.9269911504424779,0.9194690265486726,0.7,0.7427616119384766,512,6,4,cuda,dgptcache,Jan11-tname-paraphrase-MiniLM-L3-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-512-device-cuda-client_epochs-6-num_rounds-50-,20,50,paraphrase-MiniLM-L3-v2,[],[0.8236691074609143],0.8236691074609143,-1.0,[0.7450769781596849],,"[0 1]:[2260 2260], Total:4520"
0.8490222817399493,0.9081297339845033,0.8103982300884955,0.8504424778761062,0.0005014614193840364,0.0004960536429312376,0.8325190541332812,0.8576842105263158,0.7101769911504425,0.643362831858407,0.28982300884955753,0.3566371681415929,0.7455372768638432,0.8180722891566266,0.9424778761061947,0.9013274336283186,0.7,0.6987727880477905,256,6,4,cuda,dgptcache,Jan11-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-50-,20,50,paraphrase-albert-small-v2,[],[0.8576694654925251],0.8576694654925251,-1.0,[0.7983225314525353],,"[0 1]:[2260 2260], Total:4520"
