AP,F1,Precision,Recall,Accuracy,Threshold,Avg. Time,Cache Type,Model,Key,Sampling
0.9200590546657198,0.68259385665529,0.5181347150259067,1.0,0.535,0.09,0.0007771065235137939,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6784260515603798,0.5133470225872689,1.0,0.526,0.1,0.0005193338394165039,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6854009595613434,0.5213764337851929,1.0,0.541,0.1,0.0007767300605773926,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6811989100817438,0.5165289256198347,1.0,0.532,0.11,0.0005187592506408691,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6882312456985548,0.5246589716684156,1.0,0.547,0.11,0.0007761528491973877,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.68259385665529,0.5181347150259067,1.0,0.535,0.12,0.0005183463096618652,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6901311249137336,0.5268703898840885,1.0,0.551,0.12,0.0007755284309387207,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6830601092896176,0.5186721991701245,1.0,0.536,0.13,0.0005191590785980225,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6925207756232686,0.5296610169491526,1.0,0.556,0.13,0.000776036262512207,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.684931506849315,0.5208333333333334,1.0,0.54,0.14,0.0005189402103424072,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6939625260235947,0.5313496280552603,1.0,0.559,0.14,0.0007755160331726074,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6863417982155113,0.522466039707419,1.0,0.543,0.15,0.0005178437232971192,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6944444444444444,0.5319148936170213,1.0,0.56,0.15,0.0007754752635955811,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6915629322268326,0.5285412262156448,1.0,0.554,0.16,0.0005180442333221436,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6963788300835655,0.5341880341880342,1.0,0.564,0.16,0.0007750394344329834,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6915629322268326,0.5285412262156448,1.0,0.554,0.17,0.0005183537006378173,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6978367062107467,0.5359056806002144,1.0,0.567,0.17,0.0007750282287597657,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.693000693000693,0.5302226935312832,1.0,0.557,0.18,0.000518068790435791,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.6993006993006993,0.5376344086021505,1.0,0.57,0.18,0.0007755146026611328,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.693000693000693,0.5302226935312832,1.0,0.557,0.19,0.0005191042423248291,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.700280112044818,0.5387931034482759,1.0,0.572,0.19,0.0007750465869903564,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6949270326615705,0.5324813631522897,1.0,0.561,0.2,0.000518521785736084,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7007708479327259,0.5393743257820928,1.0,0.573,0.2,0.0007776389122009277,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.697350069735007,0.5353319057815846,1.0,0.566,0.21,0.0005190393924713135,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.702247191011236,0.5411255411255411,1.0,0.576,0.21,0.000775780439376831,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.6983240223463687,0.5364806866952789,1.0,0.568,0.22,0.0005186355113983154,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.704225352112676,0.5434782608695652,1.0,0.58,0.22,0.0007750144004821778,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7012622720897616,0.5399568034557235,1.0,0.574,0.23,0.0005185823440551758,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7062146892655368,0.5458515283842795,1.0,0.584,0.23,0.0007763876914978027,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7037297677691766,0.5428881650380022,1.0,0.579,0.24,0.000519221305847168,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7077140835102619,0.547645125958379,1.0,0.587,0.24,0.0007775847911834717,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7052186177715092,0.5446623093681917,1.0,0.582,0.25,0.0005208287239074707,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7087172218284905,0.5488474204171241,1.0,0.589,0.25,0.0007765326499938965,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7057163020465772,0.5452562704471101,1.0,0.583,0.26,0.0005198099613189697,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7097232079488999,0.5500550055005501,1.0,0.591,0.26,0.0007762851715087891,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7067137809187279,0.546448087431694,1.0,0.585,0.27,0.0005193312168121338,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7102272727272726,0.5506607929515418,1.0,0.592,0.27,0.0007769618034362793,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7087172218284905,0.5488474204171241,1.0,0.589,0.28,0.0005202846527099609,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7127583749109052,0.5537098560354374,1.0,0.597,0.28,0.0007778172492980957,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7102272727272726,0.5506607929515418,1.0,0.592,0.29,0.0005203490257263183,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7142857142857143,0.5555555555555556,1.0,0.6,0.29,0.0007771730422973632,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7107320540156361,0.5512679162072768,1.0,0.593,0.3,0.0005204505920410156,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.715307582260372,0.5567928730512249,1.0,0.602,0.3,0.0007765860557556152,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7127583749109052,0.5537098560354374,1.0,0.597,0.31,0.0005214605331420899,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7183908045977011,0.5605381165919282,1.0,0.608,0.31,0.0007773997783660888,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7147962830593281,0.5561735261401557,1.0,0.601,0.32,0.0005219705104827881,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7204610951008645,0.5630630630630631,1.0,0.612,0.32,0.0007789592742919922,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7178750897343862,0.5599104143337066,1.0,0.607,0.33,0.0005213272571563721,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.723065798987708,0.5662514156285391,1.0,0.617,0.33,0.0007887051105499267,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7194244604316548,0.5617977528089888,1.0,0.61,0.34,0.000519911527633667,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7262164124909223,0.5701254275940707,1.0,0.623,0.34,0.0007784533500671387,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7199424046076314,0.562429696287964,1.0,0.611,0.35,0.0005202062129974365,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7272727272727273,0.5714285714285714,1.0,0.625,0.35,0.0007769274711608887,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7209805335255948,0.5636978579481398,1.0,0.613,0.36,0.0005206036567687989,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7309941520467835,0.576036866359447,1.0,0.632,0.36,0.0007780439853668213,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7246376811594203,0.5681818181818182,1.0,0.62,0.37,0.0005207111835479737,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7352941176470588,0.5813953488372093,1.0,0.64,0.37,0.0007776029109954834,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9064749799604851,0.7283321194464676,0.572737686139748,1.0,0.627,0.38,0.0005214295387268067,FedGPTCache-albert,albert,15th:tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
0.9200590546657198,0.7381656804733728,0.5856807511737089,0.998,0.646,0.38,0.0007801599502563477,FedGPTCache-mpnet,mpnet,15th:tname-multi-qa-mpnet-base-cos-v1-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-128-device-cuda-client_epochs-6-num_rounds-50-loss_type-both-mnr-contrastive-,"[0 1]:[500 500], Total:1000"
