F1,Precision,Recall,Accuracy,True Hit Rate,False Hit Rate,True Miss Rate,False Miss Rate,Avg Time,Threshold,Key
0.84590724513785,0.8181066556428276,0.8756637168141593,0.8404867256637168,0.7008849557522124,0.2077433628318584,0.7809734513274337,0.10265486725663717,0.0005051300588962251,0.73,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8465811965811966,0.8185950413223141,0.8765486725663717,0.8411504424778761,0.7017699115044248,0.2077433628318584,0.7805309734513274,0.10221238938053097,0.000504906778841947,0.73,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8465653755617375,0.8197264815582262,0.8752212389380531,0.8413716814159292,0.6995575221238938,0.2075221238938053,0.781858407079646,0.10353982300884956,0.0005541283472449379,0.73,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8495874762005499,0.8139440616132955,0.8884955752212389,0.8426991150442478,0.7097345132743362,0.21415929203539824,0.7694690265486726,0.09247787610619469,0.0005050819004531455,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8511716276124129,0.8138877674606378,0.8920353982300885,0.8440265486725663,0.7123893805309734,0.21460176991150443,0.7685840707964602,0.08982300884955752,0.000556630423638673,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8515145096377885,0.8167411621292158,0.8893805309734514,0.8449115044247788,0.7106194690265487,0.21172566371681417,0.7738938053097345,0.0920353982300885,0.00050441722954269,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8520559559135227,0.8177379983726607,0.8893805309734514,0.845575221238938,0.70929203539823,0.21172566371681417,0.7743362831858407,0.09292035398230089,0.0005049937594253405,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8525980911983033,0.8187372708757638,0.8893805309734514,0.8462389380530974,0.7079646017699115,0.21150442477876105,0.7756637168141592,0.09336283185840707,0.0005437032311363558,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8530161427357689,0.8202614379084967,0.8884955752212389,0.8469026548672567,0.7075221238938053,0.20995575221238938,0.7778761061946903,0.09469026548672567,0.0005053789214750307,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8539373412362404,0.8185876623376623,0.8924778761061947,0.8473451327433629,0.7110619469026549,0.21194690265486726,0.7747787610619469,0.09026548672566372,0.0005048928535090083,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8524659863945577,0.8203764320785597,0.8871681415929203,0.8464601769911504,0.7057522123893806,0.2095132743362832,0.7787610619469026,0.09646017699115045,0.0005463194003147362,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8534409515717926,0.8206699346405228,0.8889380530973451,0.8473451327433629,0.7070796460176991,0.21039823008849556,0.7783185840707965,0.09380530973451327,0.000505235923075043,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8540745420088439,0.8147850542386501,0.8973451327433628,0.8466814159292035,0.7150442477876107,0.2168141592920354,0.765929203539823,0.08539823008849558,0.0005048744446408432,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.852263023057216,0.8234323432343235,0.8831858407079646,0.8469026548672567,0.702212389380531,0.2075221238938053,0.7827433628318584,0.1,0.0005057644000095603,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8522072936660269,0.8225607245780157,0.8840707964601769,0.8466814159292035,0.702212389380531,0.20818584070796461,0.781858407079646,0.09955752212389381,0.0005044432340470036,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8531230014922192,0.8231180584121761,0.8853982300884956,0.8475663716814159,0.7035398230088495,0.20907079646017698,0.7809734513274337,0.09734513274336283,0.0005053501213546348,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8538803129625714,0.8177399756986634,0.893362831858407,0.8471238938053097,0.70929203539823,0.21482300884955752,0.7707964601769911,0.09026548672566372,0.0005387040366113714,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8546069315300084,0.8179611650485437,0.8946902654867257,0.8477876106194691,0.7106194690265487,0.21482300884955752,0.7712389380530974,0.08849557522123894,0.0005057815429383674,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8530391340549542,0.8054245283018868,0.9066371681415929,0.8438053097345133,0.7207964601769912,0.22743362831858407,0.7482300884955753,0.07610619469026549,0.0005046786460201297,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8536125654450262,0.810337972166998,0.9017699115044248,0.845353982300885,0.715929203539823,0.2232300884955752,0.7561946902654867,0.08141592920353982,0.0005047757541183877,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8539991536182818,0.8183292781832928,0.8929203539823009,0.8473451327433629,0.7079646017699115,0.21415929203539824,0.772566371681416,0.09115044247787611,0.0005059154687729557,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.852736108176632,0.8160129397492923,0.8929203539823009,0.8457964601769912,0.7070796460176991,0.2170353982300885,0.7676991150442478,0.09115044247787611,0.0005062139667240919,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8548489330234523,0.8180347755762232,0.8951327433628319,0.8480088495575221,0.70929203539823,0.215929203539823,0.7699115044247787,0.08893805309734513,0.0005051931448742351,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.854584221748401,0.8246913580246914,0.8867256637168142,0.8491150442477876,0.7026548672566372,0.2084070796460177,0.7836283185840708,0.09690265486725663,0.0005054054007066034,0.72,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8539468130012664,0.8163841807909604,0.8951327433628319,0.8469026548672567,0.7088495575221239,0.2172566371681416,0.7676991150442478,0.08893805309734513,0.0005047002197366901,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8552714979928163,0.8184391427416093,0.8955752212389381,0.8484513274336283,0.7088495575221239,0.2168141592920354,0.7690265486725664,0.08849557522123894,0.0005042623102137473,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.856840321897501,0.8216896831844029,0.8951327433628319,0.8504424778761062,0.7075221238938053,0.21460176991150443,0.7738938053097345,0.08938053097345133,0.0005053256992745189,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8562327458059036,0.8231931400571662,0.8920353982300885,0.8502212389380531,0.7053097345132744,0.21305309734513275,0.7769911504424779,0.0915929203539823,0.000544958884737133,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8558711318355235,0.8213995117982099,0.893362831858407,0.8495575221238938,0.7066371681415929,0.2150442477876106,0.772566371681416,0.09070796460176991,0.0005060848409095697,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8556897647806738,0.8210654737698251,0.893362831858407,0.8493362831858408,0.7066371681415929,0.21548672566371682,0.7721238938053098,0.09026548672566372,0.0005491771529206132,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8556876061120543,0.8221859706362153,0.8920353982300885,0.8495575221238938,0.7048672566371681,0.21460176991150443,0.7743362831858407,0.0915929203539823,0.0005048478599143239,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8566567418119949,0.8247338247338247,0.8911504424778761,0.8508849557522123,0.7044247787610619,0.21216814159292036,0.7787610619469026,0.09247787610619469,0.0005048060839155079,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8562340966921118,0.8220684039087948,0.893362831858407,0.85,0.7057522123893806,0.2150442477876106,0.7734513274336283,0.09070796460176991,0.0005046185666480951,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8571428571428572,0.8248772504091653,0.8920353982300885,0.8513274336283185,0.7053097345132744,0.21283185840707963,0.7778761061946903,0.09115044247787611,0.0005043577303928612,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8587187102248621,0.8247758761206194,0.8955752212389381,0.8526548672566372,0.7075221238938053,0.21393805309734512,0.7765486725663717,0.08805309734513274,0.0005050033594654724,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8577476714648602,0.8222402597402597,0.8964601769911504,0.8513274336283185,0.7079646017699115,0.21548672566371682,0.7734513274336283,0.08761061946902655,0.0005058120837253807,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8580521960534692,0.8242967794537301,0.8946902654867257,0.8519911504424779,0.7075221238938053,0.21349557522123894,0.7761061946902655,0.08938053097345133,0.000504869802863197,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8589607635206786,0.824847250509165,0.8960176991150443,0.8528761061946902,0.7079646017699115,0.21327433628318584,0.7769911504424779,0.08849557522123894,0.0005046929933328544,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8573248407643312,0.8240816326530612,0.893362831858407,0.8513274336283185,0.7061946902654868,0.21349557522123894,0.7765486725663717,0.09026548672566372,0.0005507495023507988,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8576278378951835,0.8238891153689359,0.8942477876106195,0.8515486725663717,0.7061946902654868,0.21393805309734512,0.7765486725663717,0.08938053097345133,0.0005065158405135163,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8586564950201313,0.8239121594143961,0.8964601769911504,0.852433628318584,0.7075221238938053,0.21438053097345133,0.7752212389380531,0.08849557522123894,0.0005051507359057401,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8578701739499363,0.823960880195599,0.8946902654867257,0.8517699115044248,0.7066371681415929,0.21393805309734512,0.7761061946902655,0.08938053097345133,0.0005058570245725919,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8561151079136692,0.7806122448979592,0.947787610619469,0.8407079646017699,0.7495575221238938,0.2668141592920354,0.6761061946902654,0.04070796460176991,0.0005438905901613488,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8587163736496505,0.8236489232019504,0.8969026548672566,0.852433628318584,0.7079646017699115,0.21482300884955752,0.7747787610619469,0.08761061946902655,0.0005057577010804573,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8583527419013339,0.8229801055623224,0.8969026548672566,0.8519911504424779,0.7075221238938053,0.2157079646017699,0.7743362831858407,0.08672566371681416,0.0005053824028082653,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8568,0.7817518248175183,0.947787610619469,0.8415929203539823,0.7486725663716814,0.26570796460176993,0.6792035398230089,0.04070796460176991,0.0005046415645464332,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8595600676818951,0.8233387358184765,0.8991150442477877,0.8530973451327434,0.7084070796460177,0.2168141592920354,0.7734513274336283,0.08451327433628318,0.0005050969334830225,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8577715543108622,0.782767433369843,0.9486725663716814,0.8426991150442478,0.7491150442477876,0.26747787610619467,0.6765486725663716,0.03938053097345133,0.000505920954510174,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.857028273511129,0.7836450311697837,0.945575221238938,0.8422566371681416,0.7473451327433628,0.26548672566371684,0.679646017699115,0.0420353982300885,0.0005053193695777285,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8578873521747846,0.7841700256504214,0.9469026548672567,0.843141592920354,0.7491150442477876,0.26548672566371684,0.6783185840707965,0.0415929203539823,0.0005057410856263827,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.86155800169348,0.8258928571428571,0.9004424778761062,0.8553097345132743,0.7088495575221239,0.21526548672566373,0.7761061946902655,0.08451327433628318,0.0005058894642686422,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.856685348278623,0.7821637426900585,0.9469026548672567,0.8415929203539823,0.7469026548672566,0.2688053097345133,0.6743362831858407,0.04115044247787611,0.0005047638859369058,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8599320882852293,0.8262642740619902,0.8964601769911504,0.8539823008849557,0.7057522123893806,0.21415929203539824,0.7778761061946903,0.08805309734513274,0.0005428076317880006,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8573143886331799,0.782608695652174,0.947787610619469,0.8422566371681416,0.7477876106194691,0.2685840707964602,0.6747787610619469,0.04026548672566372,0.0005054755020985561,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8578284343131375,0.7825611090842758,0.9491150442477876,0.8426991150442478,0.7491150442477876,0.26902654867256637,0.6738938053097345,0.03893805309734513,0.0005067817932736557,0.65,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8606746281164886,0.817349781138082,0.9088495575221239,0.8528761061946902,0.7154867256637168,0.2232300884955752,0.761504424778761,0.07654867256637168,0.0005052715803669617,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8617133235108398,0.8217583299879566,0.9057522123893805,0.8546460176991151,0.7110619469026549,0.22013274336283187,0.768141592920354,0.08053097345132744,0.0005048373631671467,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8607382550335569,0.8181818181818182,0.9079646017699115,0.8530973451327434,0.7132743362831858,0.22300884955752212,0.7628318584070797,0.07787610619469026,0.0005052811804070937,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8606522659889878,0.8253452477660439,0.8991150442477877,0.8544247787610619,0.7057522123893806,0.2170353982300885,0.7747787610619469,0.08539823008849558,0.0005037956005704086,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8604700402286684,0.8250101502233049,0.8991150442477877,0.8542035398230089,0.7057522123893806,0.21747787610619468,0.7743362831858407,0.08495575221238938,0.0005059446381256643,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.861233943988208,0.8216151064684613,0.9048672566371682,0.8542035398230089,0.70929203539823,0.22079646017699114,0.768141592920354,0.08097345132743362,0.0005047054944840153,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8617133235108398,0.8217583299879566,0.9057522123893805,0.8546460176991151,0.7097345132743362,0.22190265486725663,0.7663716814159292,0.08008849557522124,0.000504610812769527,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8623583718002518,0.8200319233838786,0.9092920353982301,0.8548672566371681,0.7128318584070796,0.2232300884955752,0.763716814159292,0.07699115044247788,0.0005051309556032704,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8627697464906767,0.8193394349383207,0.9110619469026549,0.8550884955752213,0.713716814159292,0.2241150442477876,0.7619469026548673,0.07610619469026549,0.0005050815312208327,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8615706806282724,0.8178926441351889,0.9101769911504425,0.8537610619469026,0.7132743362831858,0.225,0.7601769911504425,0.07654867256637168,0.0005057951517864666,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8621123218776194,0.8188694267515924,0.9101769911504425,0.8544247787610619,0.7132743362831858,0.2243362831858407,0.7606194690265486,0.07743362831858407,0.0005052410395799485,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8618090452261307,0.8179650238473768,0.9106194690265487,0.8539823008849557,0.713716814159292,0.22566371681415928,0.7584070796460177,0.07654867256637168,0.0005063491584980383,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8607966457023061,0.8179282868525897,0.9084070796460177,0.8530973451327434,0.7110619469026549,0.2254424778761062,0.7597345132743363,0.07831858407079646,0.0005571874897036932,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8617989417989419,0.8259634888438134,0.9008849557522124,0.8555309734513274,0.7044247787610619,0.21814159292035398,0.7738938053097345,0.08539823008849558,0.0005063473123364744,0.71,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
0.8610994544691565,0.8188347964884277,0.9079646017699115,0.8535398230088496,0.7110619469026549,0.2247787610619469,0.7610619469026548,0.07831858407079646,0.0005601244690143956,0.7,Approved-tname-paraphrase-albert-small-v2-dname-dgptcache-clients_per_round-4-num_clients-20-batch_size-256-device-cuda-client_epochs-6-num_rounds-100-
